lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12880000/12889603-1.jpg|109 813 ₽|-14%
lenovo|Ноутбук Intel Core i7 8565U/8 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12880000/12889604-1.jpg|93 301 ₽|-14%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/3840x2160/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12880000/12889606-1.jpg|178 895 ₽|-12%
lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12880000/12889607-1.jpg|131 361 ₽|-13%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/2048 Гб/14''/3840x2160/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12880000/12889608-1.jpg|211 293 ₽|-14%
lenovo|Ноутбук AMD Ryzen 5 Pro 3500U/16 ГБ/512 Гб/14''/1920x1080/AMD Radeon Vega 8/Windows|//images.wbstatic.net/c252x336/new/12880000/12889610-1.jpg|104 886 ₽|-19%
lenovo|Ноутбук Intel Core i5 9300H/8 ГБ/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650/Windows|//images.wbstatic.net/c252x336/new/12880000/12889611-1.jpg|147 911 ₽|-14%
lenovo|Ноутбук Intel Core i7 9750H/16 ГБ/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows|//images.wbstatic.net/c252x336/new/12880000/12889612-1.jpg|170 271 ₽|-14%
lenovo|Ноутбук Intel Core i5 9300H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650/Windows|//images.wbstatic.net/c252x336/new/12880000/12889614-1.jpg|167 347 ₽|-14%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889616-1.jpg|73 695 ₽|-17%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889619-1.jpg|59 245 ₽|-14%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889620-1.jpg|63 351 ₽|-12%
lenovo|Ноутбук Intel Core i5 10210U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889621-1.jpg|68 015 ₽|-12%
lenovo|Ноутбук Intel Core i3 1005G1/4 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889624-1.jpg|42 819 ₽|-17%
lenovo|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/3840x2160/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/12970000/12974727-1.jpg|176 532 ₽|-17%
lenovo|Ноутбук Intel Core i7 9750H/32 ГБ/1024 Гб/15.6''/NVIDIA GeForce RTX 2080 Max-Q/DOS|//images.wbstatic.net/c252x336/new/12980000/12988298-1.jpg|206 796 ₽|-15%
lenovo|Ноутбук AMD Ryzen 7 Pro 3700U/16 ГБ/512 Гб/13.3''/1920x1080/AMD Radeon Vega 10/Windows|//images.wbstatic.net/c252x336/new/13180000/13189774-1.jpg|100 716 ₽|-15%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13180000/13189777-1.jpg|131 109 ₽|-18%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13180000/13189778-1.jpg|122 971 ₽|-14%
lenovo|Ноутбук AMD Ryzen 7 Pro 3700U/16 ГБ/512 Гб/14''/1920x1080/AMD Radeon Vega 10/Windows|//images.wbstatic.net/c252x336/new/13180000/13189780-1.jpg|102 933 ₽|-14%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/13.3''/1920x1080/AMD Radeon Rx 640/Windows|//images.wbstatic.net/c252x336/new/13180000/13189782-1.jpg|87 796 ₽|-15%
Dell|Ноутбук Intel Core i3 10110U/4 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13250000/13253198-1.jpg|46 741 ₽|-15%
Dell|Ноутбук Intel Core i7 9750H/16 ГБ/1 Тб/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti/Linux|//images.wbstatic.net/c252x336/new/13250000/13253200-1.jpg|93 321 ₽|-15%
Dell|Ноутбук Intel Core i7 9750H/16 ГБ/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti Max-Q/Linux|//images.wbstatic.net/c252x336/new/13250000/13253201-1.jpg|93 321 ₽|-15%
lenovo|Ноутбук Intel Core i7 8565U/512 Гб/15.6''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13300000/13300429-1.jpg|136 763 ₽|-9%
lenovo|Ноутбук Intel Core i7 8565U/8 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13300000/13300430-1.jpg|130 554 ₽|-11%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13300000/13300432-1.jpg|78 291 ₽|-10%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13300000/13300440-1.jpg|86 804 ₽|-9%
lenovo|Ноутбук Intel Core i7 10510U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13300000/13300441-1.jpg|75 501 ₽|-10%
lenovo|Ноутбук Intel Core i7 10510U/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13300000/13300442-1.jpg|74 421 ₽|-10%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/256 Гб/14''/1920x1080/AMD Radeon Rx 640/Windows|//images.wbstatic.net/c252x336/new/13300000/13300443-1.jpg|89 451 ₽|-10%
Acer|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows|//images.wbstatic.net/c252x336/new/13400000/13407592-1.jpg|130 376 ₽|-11%
Acer|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13400000/13407593-1.jpg|85 431 ₽|-11%
Acer|Ноутбук Intel Core i7 8565U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13400000/13407594-1.jpg|100 027 ₽|-11%
Acer|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13400000/13407595-1.jpg|108 215 ₽|-11%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13400000/13407596-1.jpg|76 531 ₽|-11%
lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13410000/13414304-1.jpg|79 913 ₽|-11%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/3840х1600/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13410000/13414305-1.jpg|178 011 ₽|-10%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13410000/13414306-1.jpg|148 354 ₽|-11%
Dell|Ноутбук Intel Core i5-8265U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13410000/13414318-1.jpg|79 646 ₽|-11%
Asus|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13410000/13414341-1.jpg|103 311 ₽|-16%
Acer|"Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/13.5""/2256х1504/Intel Iris Plus Graphics/Windows"|//images.wbstatic.net/c252x336/new/13410000/13414347-1.jpg|130 109 ₽|-11%
Acer|"Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/13.5""/2256х1504/NVIDIA GeForce MX350/Windows"|//images.wbstatic.net/c252x336/new/13410000/13414348-1.jpg|119 746 ₽|-9%
Asus|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13430000/13432477-1.jpg|61 401 ₽|-11%
Asus|Ноутбук 8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13430000/13432478-1.jpg|66 591 ₽|-10%
Asus|Ноутбук 16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13430000/13432479-1.jpg|84 541 ₽|-11%
Asus|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13430000/13432480-1.jpg|92 211 ₽|-13%
Asus|Ноутбук Intel Core i5 10210U/8 ГБ/1024 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13430000/13432481-1.jpg|101 451 ₽|-11%
Acer|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13450000/13452795-1.jpg|132 156 ₽|-11%
Acer|Ноутбук Intel Core i7 10510U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13450000/13452796-1.jpg|124 947 ₽|-11%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13450000/13452797-1.jpg|109 906 ₽|-11%
MSI|Ноутбук Intel Core i7 10750H/16 ГБ/1 Тб/256 Гб/15.6''/1920x1080/NVIDIA Quadro P620/Windows|//images.wbstatic.net/c252x336/new/13460000/13461833-1.jpg|128 790 ₽|-8%
MSI|Ноутбук Intel Core i7 10750H/16 ГБ/1000 Гб/256 Гб/15.6''/1920x1080/NVIDIA Quadro T2000/Windows|//images.wbstatic.net/c252x336/new/13460000/13461834-1.jpg|152 991 ₽|-10%
MSI|Ноутбук Intel Core i5 9300H/8 ГБ/128 Гб/15.6''/1920x1080/NVIDIA Quadro T1000/Windows|//images.wbstatic.net/c252x336/new/13460000/13461835-1.jpg|134 991 ₽|-10%
Dell|Ноутбук 16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13460000/13464643-1.jpg|116 001 ₽|-10%
Dell|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13460000/13464647-1.jpg|138 742 ₽|-11%
Dell|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13460000/13464648-1.jpg|86 321 ₽|-11%
Dell|Ноутбук Intel Core i7 8665U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13460000/13464649-1.jpg|162 772 ₽|-11%
Dell|Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/13.4''/1920x1200/Intel Iris Plus Graphics G7/Windows|//images.wbstatic.net/c252x336/new/13460000/13464652-1.jpg|153 801 ₽|-10%
MSI|Ноутбук Intel Core i7 10875H/32 ГБ/1024 Гб/15.6''/3840x2160/NVIDIA GeForce RTX 2080 Super Max-Q/Windows|//images.wbstatic.net/c252x336/new/13580000/13585352-1.jpg|237 591 ₽|-12%
Asus|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13620000/13626431-1.jpg|93 186 ₽|-8%
Asus|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/15.6''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13620000/13626436-1.jpg|92 127 ₽|-12%
Acer|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13670000/13676270-1.jpg|143 991 ₽|-10%
Acer|Ноутбук Intel Core i7 10510U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13670000/13676271-1.jpg|133 011 ₽|-10%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13670000/13676272-1.jpg|121 298 ₽|-11%
MSI|Ноутбук Intel Core i7 10875H/16 ГБ/1024 Гб/15.6''/3840x2160/NVIDIA GeForce RTX 2060/Windows|//images.wbstatic.net/c252x336/new/13870000/13877299-1.jpg|177 991 ₽|-11%
Asus|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/14100000/14108674-1.jpg|106 101 ₽|-19%
Asus|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/DOS|//images.wbstatic.net/c252x336/new/14100000/14108675-1.jpg|82 161 ₽|-17%
MSI|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX330/Windows|//images.wbstatic.net/c252x336/new/14240000/14240106-1.jpg|96 311 ₽|-14%
MSI|Ноутбук 512 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1660Ti/Windows|//images.wbstatic.net/c252x336/new/14240000/14240110-1.jpg|106 241 ₽|-15%
MSI|Ноутбук Intel Core i5 10300H/8 ГБ/1000 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1650/DOS|//images.wbstatic.net/c252x336/new/14240000/14240119-1.jpg||0%
Asus|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/13.3''/1920x1080/NVIDIA GeForce MX250/Windows|//images.wbstatic.net/c252x336/new/14250000/14254197-1.jpg|74 751 ₽|-11%
MSI|Ноутбук Intel Core i7 10750H/16 ГБ/1024 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2070 Max-Q/Windows|//images.wbstatic.net/c252x336/new/14960000/14960885-1.jpg|175 491 ₽|-10%
MSI|Ноутбук Intel Core i7 10750H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti/Windows|//images.wbstatic.net/c252x336/new/14960000/14960886-1.jpg|134 991 ₽|-10%
